id,address_state,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,loan_category,good_loan_flag,bad_loan_flag,issue_year,issue_month,issue_month_name,issue_year_month,payment_difference,payment_ratio
1024543,TX,6 years,American Residential Services,C,OWN,2021-11-11,2021-02-16,2021-12-14,Fully Paid,2022-01-14,1253674,major purchase,C2,36 months,Not Verified,35000.0,0.1642,171.55,0.1427,5000,8,6176,Good Loan,1,0,2021.0,11.0,November,2021-11,1176,1.2352
794867,TX,8 years,Not Specified,C,OWN,2021-11-06,2021-07-14,2021-07-14,Fully Paid,2021-08-14,999532,major purchase,C2,36 months,Not Verified,96000.0,0.1045,271.45,0.1349,8000,8,9772,Good Loan,1,0,2021.0,11.0,November,2021-11,1772,1.2215
550106,PA,< 1 year,Hot Topic,C,OWN,2021-10-08,2021-02-13,2021-01-13,Fully Paid,2021-02-13,709106,major purchase,C1,36 months,Not Verified,12000.0,0.0,101.42,0.1323,3000,3,3612,Good Loan,1,0,2021.0,10.0,October,2021-10,612,1.204
515872,CA,10+ years,st. francis high school,C,OWN,2021-10-05,2021-04-13,2021-04-13,Fully Paid,2021-05-13,666804,major purchase,C5,36 months,Not Verified,60000.0,0.0392,48.0,0.1422,1400,26,1727,Good Loan,1,0,2021.0,10.0,October,2021-10,327,1.2336
572912,SC,1 year,ymca,C,OWN,2021-10-08,2021-09-13,2021-09-13,Fully Paid,2021-10-13,736940,major purchase,C1,36 months,Not Verified,16500.0,0.0887,67.61,0.1323,2000,7,2435,Good Loan,1,0,2021.0,10.0,October,2021-10,435,1.2175
486980,LA,4 years,River Oaks Hospital,C,OWN,2021-10-02,2021-03-13,2021-03-13,Fully Paid,2021-04-13,620713,major purchase,C2,36 months,Not Verified,26000.0,0.144,464.0,0.1311,13750,7,16704,Good Loan,1,0,2021.0,10.0,October,2021-10,2954,1.2148
501089,IL,1 year,Superior,C,OWN,2021-10-04,2021-05-16,2021-01-12,Fully Paid,2021-02-12,643883,major purchase,C2,36 months,Not Verified,28000.0,0.159,253.09,0.1311,7500,5,8799,Good Loan,1,0,2021.0,10.0,October,2021-10,1299,1.1732
468566,TX,10+ years,Dallas ISD,C,OWN,2021-09-12,2021-05-16,2021-08-12,Fully Paid,2021-09-12,590231,major purchase,C2,36 months,Not Verified,67000.0,0.1515,216.33,0.1322,6400,27,7753,Good Loan,1,0,2021.0,9.0,September,2021-09,1353,1.2114
518433,FL,6 years,Baptist Health Systems,C,OWN,2021-10-05,2021-07-14,2021-07-11,Fully Paid,2021-08-11,670130,major purchase,C3,36 months,Not Verified,45600.0,0.0395,61.07,0.1348,1800,21,2026,Good Loan,1,0,2021.0,10.0,October,2021-10,226,1.1256
473462,CA,< 1 year,Not Specified,C,OWN,2021-10-01,2021-02-10,2021-02-10,Fully Paid,2021-03-10,598379,major purchase,C5,36 months,Not Verified,100000.0,0.0355,34.31,0.1426,1000,52,1012,Good Loan,1,0,2021.0,10.0,October,2021-10,12,1.012
467316,CT,2 years,Greenwich Public Schools,C,OWN,2021-09-12,2021-01-11,2021-09-10,Fully Paid,2021-10-10,587674,major purchase,C1,36 months,Not Verified,36000.0,0.087,168.17,0.1287,5000,8,5438,Good Loan,1,0,2021.0,9.0,September,2021-09,438,1.0876
497867,FL,3 years,Health First Inc.,C,OWN,2021-10-04,2021-04-13,2021-04-13,Fully Paid,2021-05-13,638333,major purchase,C4,36 months,Not Verified,58000.0,0.1928,272.84,0.1385,8000,18,9822,Good Loan,1,0,2021.0,10.0,October,2021-10,1822,1.2277
499596,CT,1 year,Porsche Of Fairfield,D,OWN,2021-10-04,2021-08-12,2021-08-12,Fully Paid,2021-09-12,641302,major purchase,D4,36 months,Not Verified,60000.0,0.0996,175.06,0.157,5000,4,6223,Good Loan,1,0,2021.0,10.0,October,2021-10,1223,1.2446
468754,TX,3 years,Paton Controls  and  Engineering,D,OWN,2021-10-03,2021-10-11,2021-09-11,Fully Paid,2021-10-11,590630,major purchase,D2,36 months,Not Verified,56784.0,0.1906,415.76,0.1496,12000,24,14150,Good Loan,1,0,2021.0,10.0,October,2021-10,2150,1.1792
753153,OK,< 1 year,Cargill,D,OWN,2021-11-05,2021-07-14,2021-07-14,Fully Paid,2021-08-14,952795,major purchase,D2,36 months,Not Verified,32400.0,0.0485,281.22,0.1599,8000,13,10187,Good Loan,1,0,2021.0,11.0,November,2021-11,2187,1.2734
594919,DE,2 years,Reed Trucking,D,OWN,2021-10-10,2021-05-16,2021-06-13,Fully Paid,2021-07-13,763869,major purchase,D1,36 months,Not Verified,39000.0,0.0926,152.19,0.1484,4400,16,5438,Good Loan,1,0,2021.0,10.0,October,2021-10,1038,1.2359
451445,TX,1 year,Not Specified,D,OWN,2021-09-10,2021-03-15,2021-11-10,Fully Paid,2021-12-10,556182,major purchase,D1,36 months,Not Verified,6000.0,0.05,55.17,0.1461,1600,3,1804,Good Loan,1,0,2021.0,9.0,September,2021-09,204,1.1275
609676,NY,6 years,"North Shore Garden Center, Inc.",E,OWN,2021-10-11,2021-09-15,2021-12-13,Fully Paid,2022-01-13,781983,major purchase,E1,36 months,Not Verified,43200.0,0.0239,456.73,0.1595,13000,27,16443,Good Loan,1,0,2021.0,10.0,October,2021-10,3443,1.2648
545648,TX,10+ years,Neuhaus & Co Ltd,E,OWN,2021-10-07,2021-05-16,2021-07-13,Fully Paid,2021-08-13,703720,major purchase,E1,36 months,Not Verified,60000.0,0.1522,229.97,0.1645,6500,16,8279,Good Loan,1,0,2021.0,10.0,October,2021-10,1779,1.2737
468024,NV,< 1 year,Not Specified,F,OWN,2021-09-12,2021-02-10,2021-01-10,Fully Paid,2021-02-10,589252,major purchase,F1,36 months,Not Verified,15600.0,0.0638,115.83,0.1809,3200,3,3248,Good Loan,1,0,2021.0,9.0,September,2021-09,48,1.015
466482,AL,10+ years,Motion Industries,C,OWN,2021-09-12,2021-11-13,2021-07-11,Fully Paid,2021-08-11,584396,major purchase,C3,36 months,Not Verified,88000.0,0.1605,118.89,0.1357,3500,13,4088,Good Loan,1,0,2021.0,9.0,September,2021-09,588,1.168
1052586,SC,1 year,Quality Chrysler,A,RENT,2021-11-12,2021-07-15,2021-06-14,Fully Paid,2021-07-14,1284144,major purchase,A1,36 months,Not Verified,33000.0,0.1142,60.88,0.0603,2000,13,2185,Good Loan,1,0,2021.0,11.0,November,2021-11,185,1.0925
436925,CT,1 year,Andersons auto,A,RENT,2021-09-08,2021-01-13,2021-09-12,Fully Paid,2021-10-12,524060,major purchase,A5,36 months,Not Verified,31000.0,0.0852,47.66,0.0894,1500,11,1716,Good Loan,1,0,2021.0,9.0,September,2021-09,216,1.144
493316,FL,1 year,Department of Defense - NAWCTSD,A,RENT,2021-10-03,2021-01-12,2021-12-11,Fully Paid,2022-01-11,631057,major purchase,A5,36 months,Not Verified,55000.0,0.1462,234.61,0.0788,7500,10,8018,Good Loan,1,0,2021.0,10.0,October,2021-10,518,1.0691
530454,PA,1 year,Teletracking Technologies Inc,A,RENT,2021-10-06,2021-07-14,2021-12-12,Fully Paid,2022-01-12,685916,major purchase,A5,36 months,Not Verified,92000.0,0.1282,150.15,0.0788,4800,17,5364,Good Loan,1,0,2021.0,10.0,October,2021-10,564,1.1175
825195,CA,10+ years,Palmridge Grooming Gallery,A,RENT,2021-11-07,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1033962,major purchase,A1,36 months,Not Verified,40000.0,0.1005,72.39,0.0542,2400,16,2606,Good Loan,1,0,2021.0,11.0,November,2021-11,206,1.0858
708003,WA,10+ years,Iron Mountain,A,RENT,2021-11-03,2021-04-14,2021-04-14,Fully Paid,2021-05-14,900420,major purchase,A1,36 months,Not Verified,55272.0,0.1105,150.8,0.0542,5000,13,5429,Good Loan,1,0,2021.0,11.0,November,2021-11,429,1.0858
596435,CA,10+ years,self employed,A,RENT,2021-10-10,2021-03-14,2021-10-13,Fully Paid,2021-11-13,765655,major purchase,A1,36 months,Not Verified,20004.0,0.0336,107.1,0.0639,3500,31,3856,Good Loan,1,0,2021.0,10.0,October,2021-10,356,1.1017
791118,MA,10+ years,Lawrence Public Schools,A,RENT,2021-11-06,2021-04-16,2021-02-14,Fully Paid,2021-03-14,995389,major purchase,A1,36 months,Not Verified,35000.0,0.1286,54.29,0.0542,1800,28,1951,Good Loan,1,0,2021.0,11.0,November,2021-11,151,1.0839
845625,NY,10+ years,Marchon Eyewear Inc.,A,RENT,2021-11-09,2021-06-14,2021-06-14,Fully Paid,2021-07-14,1056845,major purchase,A1,36 months,Not Verified,30000.0,0.0988,241.28,0.0542,8000,18,8680,Good Loan,1,0,2021.0,11.0,November,2021-11,680,1.085
822747,AK,10+ years,U.S. Air Force,A,RENT,2021-11-07,2021-08-12,2021-08-12,Fully Paid,2021-09-12,1031213,major purchase,A2,36 months,Not Verified,51000.0,0.1473,228.14,0.0599,7500,23,7886,Good Loan,1,0,2021.0,11.0,November,2021-11,386,1.0515
441399,FL,10+ years,State of Florida also on Social Security Retirement,A,RENT,2021-09-09,2021-09-12,2021-10-12,Fully Paid,2021-11-12,535461,major purchase,A2,36 months,Not Verified,28000.0,0.0189,124.24,0.074,4000,24,4472,Good Loan,1,0,2021.0,9.0,September,2021-09,472,1.118
748226,TX,10+ years,sam's club,A,RENT,2021-11-05,2021-05-14,2021-06-14,Fully Paid,2021-07-14,947252,major purchase,A4,36 months,Not Verified,43000.0,0.1047,217.72,0.0749,7000,6,7838,Good Loan,1,0,2021.0,11.0,November,2021-11,838,1.1197
804030,IL,10+ years,Motorola Solutions,A,RENT,2021-11-07,2021-04-16,2021-08-13,Fully Paid,2021-09-13,1009855,major purchase,A4,36 months,Not Verified,50000.0,0.0132,622.04,0.0749,20000,14,22145,Good Loan,1,0,2021.0,11.0,November,2021-11,2145,1.1072
672895,WY,10+ years,BNSF,A,RENT,2021-11-02,2021-12-12,2021-11-12,Fully Paid,2021-12-12,860133,major purchase,A4,36 months,Not Verified,66000.0,0.1258,155.05,0.0729,5000,18,5473,Good Loan,1,0,2021.0,11.0,November,2021-11,473,1.0946
770091,MT,10+ years,Not Specified,A,RENT,2021-11-06,2021-12-12,2021-09-12,Fully Paid,2021-10-12,971670,major purchase,A5,36 months,Not Verified,80000.0,0.0501,189.38,0.0849,6000,14,6423,Good Loan,1,0,2021.0,11.0,November,2021-11,423,1.0705
457700,NY,10+ years,JUDYS GROUP.INC,A,RENT,2021-09-11,2021-03-14,2021-12-12,Fully Paid,2022-01-12,569235,major purchase,A5,36 months,Not Verified,50000.0,0.06,381.26,0.0894,12000,14,13725,Good Loan,1,0,2021.0,9.0,September,2021-09,1725,1.1438
879514,FL,2 years,MILCOM Venture Partners,A,RENT,2021-11-09,2021-08-12,2021-08-12,Fully Paid,2021-09-12,1094333,major purchase,A1,36 months,Not Verified,80000.0,0.0531,182.62,0.0603,6000,22,6289,Good Loan,1,0,2021.0,11.0,November,2021-11,289,1.0482
528656,CA,2 years,Techentin Buckingham Architecture Inc.,A,RENT,2021-10-06,2021-06-13,2021-06-13,Fully Paid,2021-07-13,683695,major purchase,A1,36 months,Not Verified,42000.0,0.0129,122.4,0.0639,4000,19,4407,Good Loan,1,0,2021.0,10.0,October,2021-10,407,1.1018
836542,NV,2 years,The Venetian Resort Hotel Casino,A,RENT,2021-11-08,2021-04-15,2021-08-14,Fully Paid,2021-09-14,1046600,major purchase,A1,36 months,Not Verified,30000.0,0.0524,156.84,0.0542,5200,19,5646,Good Loan,1,0,2021.0,11.0,November,2021-11,446,1.0858
743275,NJ,2 years,Not Specified,A,RENT,2021-11-10,2021-04-16,2021-05-12,Fully Paid,2021-06-12,941505,major purchase,A2,36 months,Not Verified,28800.0,0.0475,49.13,0.0662,1600,9,1647,Good Loan,1,0,2021.0,11.0,November,2021-11,47,1.0294
591431,CA,2 years,dawn,A,RENT,2021-10-10,2021-08-15,2021-10-13,Fully Paid,2021-11-13,759634,major purchase,A3,36 months,Not Verified,14400.0,0.0317,37.13,0.0714,1200,10,1337,Good Loan,1,0,2021.0,10.0,October,2021-10,137,1.1142
852085,CO,2 years,Boulder Cycle Sport,A,RENT,2021-11-08,2021-04-16,2021-06-12,Fully Paid,2021-07-12,1064102,major purchase,A4,36 months,Not Verified,32000.0,0.1853,46.66,0.0749,1500,10,1554,Good Loan,1,0,2021.0,11.0,November,2021-11,54,1.036
530962,MI,2 years,Not Specified,A,RENT,2021-10-06,2021-08-14,2021-07-11,Fully Paid,2021-08-11,686520,major purchase,A4,36 months,Not Verified,21600.0,0.0167,124.45,0.0751,4000,5,4258,Good Loan,1,0,2021.0,10.0,October,2021-10,258,1.0645
353601,CA,2 years,Cavdar Molding Architectural Trimwork,A,RENT,2021-08-08,2021-08-11,2021-08-11,Fully Paid,2021-09-11,357296,major purchase,A4,36 months,Not Verified,50000.0,0.179,135.39,0.0832,5500,13,4874,Good Loan,1,0,2021.0,8.0,August,2021-08,-626,0.8862
787865,AZ,2 years,Southern Arizona AIDS Foundation,A,RENT,2021-11-06,2021-05-16,2021-07-14,Fully Paid,2021-08-14,991468,major purchase,A4,36 months,Not Verified,36100.0,0.2472,155.51,0.0749,5000,20,5598,Good Loan,1,0,2021.0,11.0,November,2021-11,598,1.1196
756653,CA,2 years,Baykeeper,A,RENT,2021-11-05,2021-05-16,2021-12-13,Fully Paid,2022-01-13,956606,major purchase,A5,36 months,Not Verified,60000.0,0.0776,157.82,0.0849,5000,25,5659,Good Loan,1,0,2021.0,11.0,November,2021-11,659,1.1318
658521,FL,3 years,Fry Hammond Barr,A,RENT,2021-11-02,2021-02-14,2021-03-14,Fully Paid,2021-04-14,842195,major purchase,A1,36 months,Not Verified,40000.0,0.0228,120.64,0.0542,4000,6,4343,Good Loan,1,0,2021.0,11.0,November,2021-11,343,1.0858
664050,TX,3 years,Train With Charlie,A,RENT,2021-11-02,2021-05-16,2021-02-14,Fully Paid,2021-03-14,849108,major purchase,A2,36 months,Not Verified,26400.0,0.1445,303.27,0.0579,10000,19,10918,Good Loan,1,0,2021.0,11.0,November,2021-11,918,1.0918
463130,OH,3 years,Ohio State University Airport,A,RENT,2021-09-11,2021-08-13,2021-12-12,Fully Paid,2022-01-12,579705,major purchase,A2,36 months,Not Verified,25000.0,0.0691,93.18,0.074,3000,9,3354,Good Loan,1,0,2021.0,9.0,September,2021-09,354,1.118
627441,CO,3 years,Yes,A,RENT,2021-10-12,2021-01-14,2021-12-13,Fully Paid,2022-01-13,804030,major purchase,A3,36 months,Not Verified,95000.0,0.0265,153.26,0.0617,10000,12,5518,Good Loan,1,0,2021.0,10.0,October,2021-10,-4482,0.5518
480397,NJ,3 years,Accenture,A,RENT,2021-10-01,2021-05-16,2021-08-11,Fully Paid,2021-09-11,610713,major purchase,A3,36 months,Not Verified,63000.0,0.1219,74.26,0.0714,2400,15,2601,Good Loan,1,0,2021.0,10.0,October,2021-10,201,1.0838
489278,GA,3 years,Skyline Forming,A,RENT,2021-10-03,2021-04-16,2021-03-12,Fully Paid,2021-04-12,624195,major purchase,A3,36 months,Not Verified,40000.0,0.0858,309.4,0.0714,10000,23,10998,Good Loan,1,0,2021.0,10.0,October,2021-10,998,1.0998
749568,NY,3 years,nypd,A,RENT,2021-11-05,2021-04-15,2021-03-12,Fully Paid,2021-04-12,948814,major purchase,A4,36 months,Not Verified,60000.0,0.07,74.65,0.0749,2400,3,2533,Good Loan,1,0,2021.0,11.0,November,2021-11,133,1.0554
1015252,PA,3 years,Mobac Inc,A,RENT,2021-11-11,2021-12-15,2021-11-14,Fully Paid,2021-12-14,1242694,major purchase,A5,36 months,Not Verified,40000.0,0.1326,76.21,0.089,2400,6,2743,Good Loan,1,0,2021.0,11.0,November,2021-11,343,1.1429
893164,FL,4 years,Publix Supermarkets,A,RENT,2021-11-09,2021-05-15,2021-02-14,Fully Paid,2021-03-14,1088135,major purchase,A2,36 months,Not Verified,14400.0,0.11,66.92,0.0599,2200,20,2397,Good Loan,1,0,2021.0,11.0,November,2021-11,197,1.0895
456479,FL,4 years,"Germfree Laboratories, Inc.",A,RENT,2021-09-11,2021-11-12,2021-11-12,Fully Paid,2021-12-12,566910,major purchase,A4,36 months,Not Verified,60000.0,0.1446,309.78,0.0859,9800,13,11152,Good Loan,1,0,2021.0,9.0,September,2021-09,1352,1.138
488889,CA,4 years,Square D Co.,A,RENT,2021-10-03,2021-03-13,2021-03-13,Fully Paid,2021-04-13,623627,major purchase,A4,36 months,Not Verified,70000.0,0.1206,234.88,0.0751,7550,21,8456,Good Loan,1,0,2021.0,10.0,October,2021-10,906,1.12
445820,MA,4 years,Dana-Farber Cancer Institute,A,RENT,2021-09-10,2021-09-12,2021-09-12,Fully Paid,2021-10-12,542549,major purchase,A5,36 months,Not Verified,67275.0,0.1249,206.52,0.0894,6500,6,7431,Good Loan,1,0,2021.0,9.0,September,2021-09,931,1.1432
636387,TX,5 years,PROS Revenue Mgmt,A,RENT,2021-10-12,2021-11-11,2021-11-11,Fully Paid,2021-12-11,815252,major purchase,A3,36 months,Not Verified,85000.0,0.1539,305.0,0.0617,10000,36,10444,Good Loan,1,0,2021.0,10.0,October,2021-10,444,1.0444
528050,PA,5 years,joseph venezia inc,A,RENT,2021-10-06,2021-06-13,2021-06-13,Fully Paid,2021-07-13,682964,major purchase,A3,36 months,Not Verified,50004.0,0.0778,154.71,0.0714,5000,15,5570,Good Loan,1,0,2021.0,10.0,October,2021-10,570,1.114
443279,CA,5 years,KIMLEY-HORN AND ASSOCIATES  INC.,A,RENT,2021-09-09,2021-05-15,2021-01-12,Fully Paid,2021-02-12,539264,major purchase,A3,36 months,Not Verified,69360.0,0.1083,124.88,0.0774,4000,17,4460,Good Loan,1,0,2021.0,9.0,September,2021-09,460,1.115
413655,MD,5 years,Atlantic General Hospital,A,RENT,2021-09-06,2021-06-12,2021-06-12,Fully Paid,2021-07-12,467201,major purchase,A3,36 months,Not Verified,57192.0,0.0157,200.56,0.08,6400,20,7220,Good Loan,1,0,2021.0,9.0,September,2021-09,820,1.1281
488251,PA,5 years,Guidemark Inc.,A,RENT,2021-10-02,2021-03-13,2021-03-13,Fully Paid,2021-04-13,622586,major purchase,A3,36 months,Not Verified,50000.0,0.2213,247.52,0.0714,8000,18,8911,Good Loan,1,0,2021.0,10.0,October,2021-10,911,1.1139
761090,WI,5 years,Walmart,A,RENT,2021-11-05,2021-09-13,2021-09-13,Fully Paid,2021-10-13,961484,major purchase,A4,36 months,Not Verified,19728.0,0.0809,62.21,0.0749,2000,9,2206,Good Loan,1,0,2021.0,11.0,November,2021-11,206,1.103
451782,GA,6 years,Robins Air Force Base,A,RENT,2021-09-10,2021-12-11,2021-01-12,Fully Paid,2021-02-12,556933,major purchase,A2,36 months,Not Verified,72000.0,0.1422,155.3,0.074,5000,14,5539,Good Loan,1,0,2021.0,9.0,September,2021-09,539,1.1078
536798,WI,6 years,Wausau School District,A,RENT,2021-10-06,2021-07-13,2021-07-13,Fully Paid,2021-08-13,693433,major purchase,A4,36 months,Not Verified,44000.0,0.2283,149.34,0.0751,4800,33,5376,Good Loan,1,0,2021.0,10.0,October,2021-10,576,1.12
778772,CA,6 years,Elementum Inc,A,RENT,2021-11-06,2021-05-16,2021-03-13,Fully Paid,2021-04-13,981402,major purchase,A4,36 months,Not Verified,38000.0,0.2021,175.26,0.0791,5600,23,6176,Good Loan,1,0,2021.0,11.0,November,2021-11,576,1.1029
829919,CA,7 years,Visionary Home Builders of California,A,RENT,2021-11-07,2021-01-14,2021-11-13,Fully Paid,2021-12-13,1039045,major purchase,A1,36 months,Not Verified,65000.0,0.1045,232.24,0.0542,7700,20,8241,Good Loan,1,0,2021.0,11.0,November,2021-11,541,1.0703
650968,CA,7 years,Not Specified,A,RENT,2021-11-01,2021-08-15,2021-01-14,Fully Paid,2021-02-14,832719,major purchase,A1,36 months,Not Verified,42000.0,0.1526,150.8,0.0542,5000,15,5430,Good Loan,1,0,2021.0,11.0,November,2021-11,430,1.086
1034502,WA,7 years,Frontier Communications,A,RENT,2021-11-11,2021-12-14,2021-12-14,Fully Paid,2022-01-14,1264316,major purchase,A3,36 months,Not Verified,60000.0,0.2556,217.78,0.0751,7000,23,7840,Good Loan,1,0,2021.0,11.0,November,2021-11,840,1.12
996889,NY,8 years,Travers Tool Company,A,RENT,2021-11-10,2021-04-16,2021-06-13,Fully Paid,2021-07-13,1221960,major purchase,A1,36 months,Not Verified,36396.0,0.0292,152.18,0.0603,5000,16,5365,Good Loan,1,0,2021.0,11.0,November,2021-11,365,1.073
661983,NY,8 years,Population Council,A,RENT,2021-11-02,2021-05-16,2021-05-11,Fully Paid,2021-06-11,846580,major purchase,A4,36 months,Not Verified,70356.0,0.0597,217.07,0.0729,7000,23,7084,Good Loan,1,0,2021.0,11.0,November,2021-11,84,1.012
717227,PA,8 years,Doctor Tile Flooring INC,A,RENT,2021-11-04,2021-07-15,2021-06-13,Fully Paid,2021-07-13,911288,major purchase,A5,36 months,Not Verified,28284.0,0.1383,187.08,0.0766,6000,13,6672,Good Loan,1,0,2021.0,11.0,November,2021-11,672,1.112
654110,CA,9 years,Bicycle John's,A,RENT,2021-11-01,2021-06-14,2021-02-14,Fully Paid,2021-03-14,836529,major purchase,A1,36 months,Not Verified,54000.0,0.0229,180.96,0.0542,6000,15,6515,Good Loan,1,0,2021.0,11.0,November,2021-11,515,1.0858
729006,CA,9 years,Self Help fo the Elderly,A,RENT,2021-11-04,2021-11-13,2021-11-13,Fully Paid,2021-12-13,924741,major purchase,A5,36 months,Not Verified,38400.0,0.2225,311.8,0.0766,10000,8,11184,Good Loan,1,0,2021.0,11.0,November,2021-11,1184,1.1184
984361,TX,< 1 year,Academy Sports,A,RENT,2021-11-10,2021-11-14,2021-06-13,Fully Paid,2021-07-13,1207781,major purchase,A1,36 months,Not Verified,67200.0,0.0402,243.49,0.0603,8000,21,8604,Good Loan,1,0,2021.0,11.0,November,2021-11,604,1.0755
462697,FL,< 1 year,SimCom,A,RENT,2021-09-11,2021-07-15,2021-12-12,Fully Paid,2022-01-12,578992,major purchase,A2,36 months,Not Verified,36000.0,0.1043,124.24,0.074,4000,13,4472,Good Loan,1,0,2021.0,9.0,September,2021-09,472,1.118
551542,OH,< 1 year,TEKSystems,A,RENT,2021-10-07,2021-05-16,2021-08-13,Fully Paid,2021-09-13,710753,major purchase,A2,36 months,Not Verified,43500.0,0.0985,138.46,0.0676,4500,14,4984,Good Loan,1,0,2021.0,10.0,October,2021-10,484,1.1076
642836,CO,< 1 year,Yes,A,RENT,2021-11-01,2021-01-14,2021-01-14,Fully Paid,2021-02-14,822737,major purchase,A3,36 months,Not Verified,95000.0,0.0265,151.74,0.0617,4975,12,5463,Good Loan,1,0,2021.0,11.0,November,2021-11,488,1.0981
539293,CA,< 1 year,Silver Spring Networks,A,RENT,2021-10-07,2021-03-13,2021-03-13,Fully Paid,2021-04-13,696419,major purchase,A3,36 months,Not Verified,77000.0,0.1639,148.52,0.0714,4800,11,5338,Good Loan,1,0,2021.0,10.0,October,2021-10,538,1.1121
642854,NY,< 1 year,KIPP Infinity Elementary School,A,RENT,2021-11-01,2021-01-14,2021-01-14,Fully Paid,2021-02-14,822755,major purchase,A4,36 months,Not Verified,66500.0,0.0579,174.04,0.0654,5675,12,6266,Good Loan,1,0,2021.0,11.0,November,2021-11,591,1.1041
465878,NY,< 1 year,Not Specified,A,RENT,2021-09-12,2021-12-12,2021-12-12,Fully Paid,2022-01-12,584790,major purchase,A5,36 months,Not Verified,40000.0,0.204,476.58,0.0894,15000,18,17157,Good Loan,1,0,2021.0,9.0,September,2021-09,2157,1.1438
578300,CA,1 year,M Squared Consulting,A,RENT,2021-10-09,2021-09-13,2021-10-13,Fully Paid,2021-11-13,743552,major purchase,A5,36 months,Not Verified,42500.0,0.0503,112.62,0.0788,3600,10,4054,Good Loan,1,0,2021.0,10.0,October,2021-10,454,1.1261
594486,MA,10+ years,Foodmaster Supermarkets  Inc.,A,RENT,2021-10-10,2021-10-13,2021-11-13,Fully Paid,2021-12-13,763381,major purchase,A4,36 months,Not Verified,48000.0,0.1055,93.34,0.0751,3000,30,3360,Good Loan,1,0,2021.0,10.0,October,2021-10,360,1.12
465866,NY,< 1 year,Not Specified,A,RENT,2021-09-12,2021-02-16,2021-12-12,Fully Paid,2022-01-12,584770,major purchase,A5,36 months,Not Verified,52000.0,0.0727,47.66,0.0894,1500,15,1716,Good Loan,1,0,2021.0,9.0,September,2021-09,216,1.144
505075,KY,1 year,Oakmont Manor,A,RENT,2021-10-04,2021-03-11,2021-04-11,Fully Paid,2021-05-11,650672,major purchase,A3,36 months,Not Verified,20000.0,0.111,99.01,0.0714,3200,12,3383,Good Loan,1,0,2021.0,10.0,October,2021-10,183,1.0572
383526,CA,1 year,Fourth Wall Marketing,A,RENT,2021-09-03,2021-04-16,2021-05-10,Fully Paid,2021-06-10,413836,major purchase,A4,36 months,Not Verified,52800.0,0.0059,127.79,0.0932,4000,6,4343,Good Loan,1,0,2021.0,9.0,September,2021-09,343,1.0858
763432,TX,1 year,University of Houston,A,RENT,2021-11-05,2021-12-14,2021-03-13,Fully Paid,2021-04-13,964050,major purchase,A5,36 months,Not Verified,25000.0,0.1858,315.63,0.0849,10000,18,11106,Good Loan,1,0,2021.0,11.0,November,2021-11,1106,1.1106
542137,MI,1 year,Southwest Counseling Solutions,A,RENT,2021-10-07,2021-12-12,2021-11-12,Fully Paid,2021-12-12,699658,major purchase,A5,36 months,Not Verified,50000.0,0.1711,125.13,0.0788,4000,37,4476,Good Loan,1,0,2021.0,10.0,October,2021-10,476,1.119
690024,NY,10+ years,Waldorf Astoria hotel,A,RENT,2021-11-03,2021-07-15,2021-04-11,Fully Paid,2021-05-11,880357,major purchase,A3,36 months,Not Verified,48000.0,0.1698,111.03,0.0692,3600,24,3621,Good Loan,1,0,2021.0,11.0,November,2021-11,21,1.0058
726520,MD,2 years,Resource Management Concepts,A,RENT,2021-11-04,2021-05-12,2021-05-12,Fully Paid,2021-06-12,921885,major purchase,A2,36 months,Not Verified,60000.0,0.0134,151.64,0.0579,5000,7,5192,Good Loan,1,0,2021.0,11.0,November,2021-11,192,1.0384
475301,GA,2 years,St. Luke's Presbyterian Church,A,RENT,2021-10-01,2021-01-15,2021-02-13,Fully Paid,2021-03-13,601561,major purchase,A3,36 months,Not Verified,56000.0,0.0902,312.19,0.0774,10000,24,11240,Good Loan,1,0,2021.0,10.0,October,2021-10,1240,1.124
484728,TX,2 years,TVO North America,A,RENT,2021-10-02,2021-02-13,2021-02-13,Fully Paid,2021-03-13,617271,major purchase,A4,36 months,Not Verified,41000.0,0.168,202.22,0.0751,6500,11,7280,Good Loan,1,0,2021.0,10.0,October,2021-10,780,1.12
446201,PA,2 years,cardiology consultans of Philadelphia,A,RENT,2021-09-10,2021-09-15,2021-02-11,Fully Paid,2021-03-11,543506,major purchase,A4,36 months,Not Verified,24996.0,0.229,292.4,0.0859,9250,31,10069,Good Loan,1,0,2021.0,9.0,September,2021-09,819,1.0885
500663,CA,2 years,Pacific Hospitality Design,A,RENT,2021-10-04,2021-03-13,2021-02-13,Fully Paid,2021-03-13,643158,major purchase,A5,36 months,Not Verified,36000.0,0.2497,100.1,0.0788,3200,14,3602,Good Loan,1,0,2021.0,10.0,October,2021-10,402,1.1256
762420,VA,2 years,Dale Consulting Group,A,RENT,2021-11-05,2021-02-12,2021-02-12,Fully Paid,2021-03-12,959643,major purchase,A5,36 months,Not Verified,80004.0,0.0387,107.32,0.0849,3400,43,3520,Good Loan,1,0,2021.0,11.0,November,2021-11,120,1.0353
